song_id;title;title_with_featured;primary_artist_id;primary_artist_name;url
3726388;Bih I Juh Sih Lea;Bih I Juh Sih Lea (Ft. Lil Peep);1204503;Lil Socky;https://genius.com/Lil-socky-bih-i-juh-sih-lea-annotated
53627;Birds & The Beez;Birds & The Beez (Ft. Kendrick Lamar);11353;ScHoolboy Q;https://genius.com/Schoolboy-q-birds-and-the-beez-lyrics
90473;Bitch, Don't Kill My Vibe;Bitch, Don't Kill My Vibe;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics
156332;Bitch, Don't Kill My Vibe (International Remix);Bitch, Don't Kill My Vibe (International Remix) (Ft. Emeli Sandé);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-international-remix-lyrics
193079;Bitch, Don't Kill My Vibe (Original Version);Bitch, Don't Kill My Vibe (Original Version) (Ft. Lady Gaga);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-original-version-lyrics
128497;Bitch, Don't Kill My Vibe (Remix);Bitch, Don't Kill My Vibe (Remix) (Ft. JAY-Z);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-remix-lyrics
129530;Bitch I'm In The Club;Bitch I'm In The Club;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-bitch-im-in-the-club-lyrics
90481;Black Boy Fly;Black Boy Fly;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-black-boy-fly-lyrics
2378979;Black Friday;Black Friday;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-black-friday-lyrics
3275309;Black Hippy;Black Hippy;17985;Black Hippy;https://genius.com/Black-hippy-black-hippy-lyrics
154744;Black Hippy Freestyle;Black Hippy Freestyle (Ft. Ab-Soul, Jay Rock, Kendrick Lamar & ScHoolboy Q);17985;Black Hippy;https://genius.com/Black-hippy-black-hippy-freestyle-lyrics
73852;Black Lip Bastard (Remix);Black Lip Bastard (Remix) (Ft. Black Hippy);2049;Ab-Soul;https://genius.com/Ab-soul-black-lip-bastard-remix-lyrics
3487545;Black Panther;Black Panther;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-black-panther-lyrics
2670504;Black THougHts;Black THougHts;11353;ScHoolboy Q;https://genius.com/Schoolboy-q-black-thoughts-lyrics
68865;Blame God;Blame God;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-blame-god-lyrics
62793;Blessed;Blessed (Ft. Kendrick Lamar);11353;ScHoolboy Q;https://genius.com/Schoolboy-q-blessed-lyrics
3047129;BLOOD.;BLOOD.;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-blood-lyrics
134622;Blood Sport (Freestyle);Blood Sport (Freestyle);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-blood-sport-freestyle-lyrics
3507976;BLOOD. (Türkçe Çeviri);BLOOD. (Türkçe Çeviri);1240266;Genius Translations;https://genius.com/Genius-translations-blood-turkce-ceviri-lyrics
3487576;Bloody Waters;Bloody Waters;1385440;Ab-Soul, Anderson .Paak & James Blake;https://genius.com/Ab-soul-anderson-paak-and-james-blake-bloody-waters-lyrics
51803;Blow My High (Members Only);Blow My High (Members Only);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-blow-my-high-members-only-lyrics
127989;Blow Them Horns;Blow Them Horns (Ft. Punch);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-blow-them-horns-lyrics
146385;Blow Them Horns II;Blow Them Horns II (Ft. Kendrick Lamar);2049;Ab-Soul;https://genius.com/Ab-soul-blow-them-horns-ii-lyrics
2131719;Bonnaroo Freestyle (2015);Bonnaroo Freestyle (2015) (Ft. Chance the Rapper & Kendrick Lamar);13163;Earth, Wind & Fire;https://genius.com/Earth-wind-and-fire-bonnaroo-freestyle-2015-lyrics
413255;Boomboxx;Boomboxx (Ft. Chino XL & Kendrick Lamar);6461;Big Steele;https://genius.com/Big-steele-boomboxx-lyrics
93661;Bring The Pain Freestyle (On Cosmic Kev Show);Bring The Pain Freestyle (On Cosmic Kev Show);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-bring-the-pain-freestyle-on-cosmic-kev-show-lyrics
3835618;Bung Gunk (Freestyle);Bung Gunk (Freestyle);459133;Raini Rodriguez;https://genius.com/Raini-rodriguez-bung-gunk-freestyle-lyrics
55602;Buried Alive (Interlude);Buried Alive (Interlude) (Ft. Kendrick Lamar);130;Drake;https://genius.com/Drake-buried-alive-interlude-lyrics
450581;Buy The World;Buy The World (Ft. Future, Kendrick Lamar & Lil Wayne);29978;Mike WiLL Made-It;https://genius.com/Mike-will-made-it-buy-the-world-lyrics
2670513;By Any Means;By Any Means;11353;ScHoolboy Q;https://genius.com/Schoolboy-q-by-any-means-lyrics
115260;By any means necesary (Malcolm X);By any means necesary (Malcolm X) (Ft. Kendrick Lamar);37301;K-Boy;https://genius.com/K-boy-by-any-means-necesary-malcolm-x-lyrics
361302;C4 [Tracklist + Artwork];C4 [Tracklist + Artwork];1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-c4-tracklist-artwork-annotated
3708469;Caine;Caine (Ft. Kendrick Lamar);1470229;Dirty Blac;https://genius.com/Dirty-blac-caine-lyrics
178458;Cali Niggaz;Cali Niggaz (Ft. Eastwood, Jay Rock, Kendrick Lamar, Quincey White, Topic & Ya Boy);42;The Game;https://genius.com/The-game-cali-niggaz-lyrics
493765;Cali's Finest;Cali's Finest;528902;Kendrick Lamar & Jay Rock;https://genius.com/Kendrick-lamar-and-jay-rock-calis-finest-lyrics
496535;Can't Be Faded;Can't Be Faded (Ft. Dave Free);528902;Kendrick Lamar & Jay Rock;https://genius.com/Kendrick-lamar-and-jay-rock-cant-be-faded-lyrics
215590;Can't Kill Ma Vibe;Can't Kill Ma Vibe (Ft. Kendrick Lamar);64976;Tumany 7NiMS;https://genius.com/Tumany-7nims-cant-kill-ma-vibe-lyrics
65722;Cartoon & Cereal;Cartoon & Cereal (Ft. Gunplay);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-cartoon-and-cereal-lyrics
69494;Catch a Fade;Catch a Fade (Ft. Droop-E & Kendrick Lamar);405;E-40;https://genius.com/E-40-catch-a-fade-lyrics
52010;Celebration;Celebration;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-celebration-lyrics
526766;Celebrity Scenarios;Celebrity Scenarios (Ft. Kendrick Lamar);1403;Jay Rock;https://genius.com/Jay-rock-celebrity-scenarios-lyrics
51819;Chapter Six;Chapter Six;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-chapter-six-lyrics
3283361;Chapter Six Türkçe Çeviri;Chapter Six Türkçe Çeviri;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-chapter-six-turkce-ceviri-lyrics
51826;Chapter Ten;Chapter Ten;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-chapter-ten-lyrics
518424;Chris Brown ft. Kendrick Lamar - Autumn Leaves (French version);Chris Brown ft. Kendrick Lamar - Autumn Leaves (French version);140856;Genius Traductions Françaises;https://genius.com/Genius-traductions-francaises-chris-brown-ft-kendrick-lamar-autumn-leaves-french-version-lyrics
3303667;Cities - Interlude;Cities - Interlude (Ft. Kendrick Lamar);1253130;D J.Y.A;https://genius.com/D-jya-cities-interlude-lyrics
2147231;Classic Man (Remix);Classic Man (Remix) (Ft. Kendrick Lamar);330697;Jidenna;https://genius.com/Jidenna-classic-man-remix-lyrics
56744;Cloud 10;Cloud 10;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-cloud-10-lyrics
55126;Code Red;Code Red;1403;Jay Rock;https://genius.com/Jay-rock-code-red-lyrics
3203305;Cold Summer;Cold Summer (Ft. Kendrick Lamar, Kevin Gates, Mac Miller & Rell);2046;DJ Kay Slay;https://genius.com/Dj-kay-slay-cold-summer-lyrics
168190;Collard Greens;Collard Greens (Ft. Kendrick Lamar);11353;ScHoolboy Q;https://genius.com/Schoolboy-q-collard-greens-lyrics
90483;Collect Calls;Collect Calls;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-collect-calls-lyrics
2303405;Collect Calls (Tradução);Collect Calls (Tradução) (Ft. Kendrick Lamar);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-collect-calls-traducao-lyrics
80462;College Girls J Capri remix;College Girls J Capri remix (Ft. J Capri & Kendrick Lamar);22336;8 Ounz;https://genius.com/8-ounz-college-girls-j-capri-remix-lyrics
67984;Colors;Colors (Ft. Kendrick Lamar & Lil Wayne);1403;Jay Rock;https://genius.com/Jay-rock-colors-lyrics
351019;Comments on 2014 Grammys;Comments on 2014 Grammys;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-comments-on-2014-grammys-annotated
722287;Complexion (A Zulu Love);Complexion (A Zulu Love) (Ft. Rapsody);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-complexion-a-zulu-love-lyrics
90471;Compton;Compton (Ft. Dr. Dre);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-compton-lyrics
81037;Compton Chemistry;Compton Chemistry;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-compton-chemistry-lyrics
2991904;Compton (French Version);Compton (French Version) (Ft. Dr. Dre);140856;Genius Traductions Françaises;https://genius.com/Genius-traductions-francaises-compton-french-version-lyrics
185845;Compton Life;Compton Life;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-compton-life-lyrics
133784;Compton's Finest;Compton's Finest (Ft. Kendrick Lamar);2835;Hope;https://genius.com/Hope-comptons-finest-lyrics
80033;Compton State of Mind;Compton State of Mind (Ft. Alori Joh);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-compton-state-of-mind-lyrics
2904599;Conrad Tokyo;Conrad Tokyo (Ft. Jack White & Kendrick Lamar);519;A Tribe Called Quest;https://genius.com/A-tribe-called-quest-conrad-tokyo-lyrics
82220;Constipation;Constipation (Ft. Black Hippy);2049;Ab-Soul;https://genius.com/Ab-soul-constipation-lyrics
203961;Control;Control (Ft. Jay Electronica & Kendrick Lamar);492;Big Sean;https://genius.com/Big-sean-control-lyrics
204396;Control (Remix);Control (Remix);640;King Los;https://genius.com/King-los-control-remix-lyrics
358953;Corinthians;Corinthians (Ft. Bj The & Kendrick Lamar);9866;Chaos;https://genius.com/Chaos-corinthians-lyrics
144185;Corruption;Corruption (Ft. Kendrick Lamar);42628;Wit;https://genius.com/Wit-corruption-lyrics
93981;County Building Blues;County Building Blues;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-county-building-blues-lyrics
692956;Couple Hoes;Couple Hoes;17985;Black Hippy;https://genius.com/Black-hippy-couple-hoes-lyrics
367875;Crazy Ass Bitch;Crazy Ass Bitch (Ft. Kendrick Lamar);52709;Rozzi;https://genius.com/Rozzi-crazy-ass-bitch-lyrics
186511;Crime;Crime (Ft. Kendrick Lamar);12526;Mayer Hawthorne;https://genius.com/Mayer-hawthorne-crime-lyrics
96416;Cross-Trainers;Cross-Trainers (Ft. Blu & Kendrick Lamar);475;Pac Div;https://genius.com/Pac-div-cross-trainers-lyrics
73448;Cruel Freestyle;Cruel Freestyle (Ft. Jay Rock & Microphone Tone);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-cruel-freestyle-lyrics
93867;Crying Wolf;Crying Wolf (Ft. Kendrick Lamar);15950;ZZ Ward;https://genius.com/Zz-ward-crying-wolf-lyrics
1466896;Cryin Wolf;Cryin Wolf (Ft. Kendrick Lamar);15950;ZZ Ward;https://genius.com/Zz-ward-cryin-wolf-lyrics
4451;Cut You Off (To Grow Closer);Cut You Off (To Grow Closer);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-cut-you-off-to-grow-closer-lyrics
64212;D;D (Ft. Punch);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-d-lyrics
3054151;DAMN. [Booklet];DAMN. [Booklet];1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-damn-booklet-annotated
3033592;DAMN. [Tracklist + Album Art];DAMN. [Tracklist + Album Art];1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-damn-tracklist-album-art-annotated
2270740;Darkside/Gone;Darkside/Gone (Ft. Kendrick Lamar, King Mez & Marsha Ambrosius);123;Dr. Dre;https://genius.com/Dr-dre-darkside-gone-lyrics
694126;Daydreaming;Daydreaming;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-daydreaming-lyrics
72743;Day in the Life;Day in the Life (Ft. Kendrick Lamar);2049;Ab-Soul;https://genius.com/Ab-soul-day-in-the-life-lyrics
231592;Dead Presidents III;Dead Presidents III (Ft. Ab-Soul);528902;Kendrick Lamar & Jay Rock;https://genius.com/Kendrick-lamar-and-jay-rock-dead-presidents-iii-lyrics
227332;Dead Rappers;Dead Rappers (Ft. Kendrick Lamar);11353;ScHoolboy Q;https://genius.com/Schoolboy-q-dead-rappers-lyrics
87520;Dear Moleskine (2012);Dear Moleskine (2012) (Ft. Kendrick Lamar);198;Jay Electronica;https://genius.com/Jay-electronica-dear-moleskine-2012-lyrics
205302;Death Around the Corner;Death Around the Corner;528902;Kendrick Lamar & Jay Rock;https://genius.com/Kendrick-lamar-and-jay-rock-death-around-the-corner-lyrics
3510799;Dedication;Dedication (Ft. Kendrick Lamar);1263;Nipsey Hussle;https://genius.com/Nipsey-hussle-dedication-lyrics
2270743;Deep Water;Deep Water (Ft. Anderson .Paak, Justus & Kendrick Lamar);123;Dr. Dre;https://genius.com/Dr-dre-deep-water-lyrics
148358;Delete;Delete (Ft. Ace Hood, DJ Khaled & Kendrick Lamar);404115;Birdman & Mack Maine;https://genius.com/Birdman-and-mack-maine-delete-lyrics
52074;Determined;Determined (Ft. Ash Riser);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-determined-lyrics
3394302;Dezember Monat;Dezember Monat;1298450;Page 5;https://genius.com/Page-5-dezember-monat-lyrics
49480;Diary of a Broke Nigga;Diary of a Broke Nigga (Ft. Kendrick Lamar);1403;Jay Rock;https://genius.com/Jay-rock-diary-of-a-broke-nigga-lyrics
225379;DISS;DISS;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-diss-lyrics
3536433;DJ Big Mike Intro;DJ Big Mike Intro (Ft. DJ Big Mike);528902;Kendrick Lamar & Jay Rock;https://genius.com/Kendrick-lamar-and-jay-rock-dj-big-mike-intro-lyrics
3536435;DJ Warrior Outro;DJ Warrior Outro (Ft. DJ Warrior);528902;Kendrick Lamar & Jay Rock;https://genius.com/Kendrick-lamar-and-jay-rock-dj-warrior-outro-lyrics
3035222;DNA.;DNA.;1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-dna-lyrics
3122404;DNA (NBA Finals Edition, On-air montage snippet);DNA (NBA Finals Edition, On-air montage snippet);1421;Kendrick Lamar;https://genius.com/Kendrick-lamar-dna-nba-finals-edition-on-air-montage-snippet-lyrics
